fiscal_year,agency,state,value
20200525,佳豐富食品行,新北食品股份有限公司,1
20200525,大華生鮮冷凍肉舖,珍品軒食品有限公司,1
20200525,雅勝冷凍食品股份有限公司,統鮮美食股份有限公司,1
20200525,泓霖食品有限公司,新北食品股份有限公司,1
20200525,長福食品有限公司,宏遠國際餐飲股份有限公司,1
20200525,冠霖物流有限公司,愛欣食品有限公司,1
20200525,三統食品有限公司,宏遠國際餐飲股份有限公司,2
20200525,上耀商行,統鮮美食股份有限公司,1
20200525,津悅食品有限公司,味味美食有限公司,1
20200525,盛隆食品有限公司,愛欣食品有限公司,3
20200525,中華民國全國漁會,全盛美食有限公司,1
20200525,百士達食品有限公司,愛欣食品有限公司,4
20200525,津悅食品有限公司,愛欣食品有限公司,1
20200525,復進企業股份有限公司,久翔食品股份有限公司,1
20200525,三統食品有限公司,珍品軒食品有限公司,1
20200525,家騏有限公司,久翔食品股份有限公司,2
20200525,萬偉股份有限公司,久翔食品股份有限公司,1
20200525,安得利食品股份有限公司,食家安飲食文化股份有限公司,1
20200525,中華民國全國漁會,久翔食品股份有限公司,1
20200525,展昇生鮮企業股份有限公司,久翔食品股份有限公司,2
20200525,上德食品有限公司,上將食品有限公司,1
20200525,超秦企業股份有限公司,雙翼食品有限公司,1
20200525,玖億珍鮮食品有限公司,宏遠國際餐飲股份有限公司,1
20200525,冠霖物流有限公司,雙翼食品有限公司,1
20200525,菖駿企業社,味味美食有限公司,1
20200525,台全珍豬工業股份有限公司,雙翼食品有限公司,1
20200525,東昇米糧食品有限公司,統鮮美食股份有限公司,2
20200525,泰安食品有限公司,全盛美食有限公司,3
20200525,彰化縣菇類生產合作社(彰化縣和美鎮),宏遠國際餐飲股份有限公司,1
20200525,復進企業股份有限公司,統鮮美食股份有限公司,2
20200525,雅勝冷凍食品股份有限公司,百原食品有限公司,1
20200525,中央畜產有限公司,雙翼食品有限公司,1
20200525,泓霖食品工業有限公司,上將食品有限公司,1
20200525,三統食品有限公司,上將食品有限公司,2
20200525,菖駿企業社,愛欣食品有限公司,1
20200525,上德食品有限公司,統鮮美食股份有限公司,1
20200525,泓霖食品工業有限公司,宏遠國際餐飲股份有限公司,3
20200525,泓霖食品工業有限公司,全盛美食有限公司,1
20200525,萬偉股份有限公司,宏遠國際餐飲股份有限公司,1
20200525,泓霖食品有限公司,久翔食品股份有限公司,2
20200526,上揚食品有限公司,統鮮美食股份有限公司,1
20200526,泓霖食品有限公司,新北食品股份有限公司,2
20200526,泓霖食品有限公司,味味美食有限公司,1
20200526,三統食品有限公司,全盛美食有限公司,1
20200526,家騏有限公司,久翔食品股份有限公司,1
20200526,冠霖物流有限公司,愛欣食品有限公司,1
20200526,三統食品有限公司,珍品軒食品有限公司,2
20200526,台全珍豬工業股份有限公司,雙翼食品有限公司,1
20200526,冠霖物流有限公司,雙翼食品有限公司,3
20200526,泓霖食品工業有限公司,上將食品有限公司,1
20200526,泓霖食品工業有限公司,宏遠國際餐飲股份有限公司,3
20200526,中央畜產有限公司,雙翼食品有限公司,1
20200526,瑞飛興業有限公司,雙翼食品有限公司,1
20200526,萬偉股份有限公司,上將食品有限公司,2
20200526,盛隆食品有限公司,愛欣食品有限公司,1
20200526,萬偉股份有限公司,宏遠國際餐飲股份有限公司,1
20200526,洽富實業股份有限公司,食家安飲食文化股份有限公司,2
20200526,超秦企業股份有限公司,全盛美食有限公司,2
20200526,今元肉品股份有限公司,雙翼食品有限公司,1
20200526,鼎耀國際食品股份有限公司,統鮮美食股份有限公司,1
20200526,冠霖物流有限公司,新北食品股份有限公司,1
20200526,泓霖食品有限公司,久翔食品股份有限公司,2
20200526,家騏有限公司,雙翼食品有限公司,1
20200526,上德食品有限公司,久翔食品股份有限公司,1
20200526,上德食品有限公司,統鮮美食股份有限公司,1
20200526,興鮮企業有限公司,宏遠國際餐飲股份有限公司,1
20200526,豐得國際實業有限公司,雙翼食品有限公司,1
20200526,三統食品有限公司,愛欣食品有限公司,1
20200526,巨富食品股份有限公司,食家安飲食文化股份有限公司,3
20200526,百士達食品有限公司,愛欣食品有限公司,1
20200526,泰安食品股份有限公司,上將食品有限公司,1
20200526,中華民國全國漁會,久翔食品股份有限公司,1
20200526,中華民國全國漁會,雙翼食品有限公司,1
20200526,津悅食品有限公司,味味美食有限公司,1
20200526,三統食品有限公司,上將食品有限公司,1
20200526,明嵩企業社,統鮮美食股份有限公司,1
20200526,祥亮行銷事業股份有限公司,久翔食品股份有限公司,1
20200526,上德食品有限公司,宏遠國際餐飲股份有限公司,2
20200526,復進企業股份有限公司,全盛美食有限公司,4
20200526,澤宇冷凍食品有限公司,寬大食品有限公司,4
20200526,冠霖物流有限公司,上將食品有限公司,2
20200527,盛隆食品有限公司,愛欣食品有限公司,1
20200527,瑞飛興業有限公司,雙翼食品有限公司,1
20200527,泓霖食品工業有限公司,宏遠國際餐飲股份有限公司,2
20200527,上德食品有限公司,統鮮美食股份有限公司,1
20200527,泓霖食品工業有限公司,上將食品有限公司,2
20200527,萬偉股份有限公司,宏遠國際餐飲股份有限公司,2
20200527,冠霖物流有限公司,新北食品股份有限公司,1
20200527,祥亮行銷事業股份有限公司,統鮮美食股份有限公司,1
20200527,林岵屺企業股份有限公司,食家安飲食文化股份有限公司,1
20200527,泓霖食品有限公司,久翔食品股份有限公司,1
20200527,高聖泰國際企業有限公司,新北食品股份有限公司,2
20200527,家騏有限公司,久翔食品股份有限公司,1
20200527,澤宇冷凍食品有限公司,寬大食品有限公司,3
20200527,三統食品有限公司,上將食品有限公司,1
20200527,三統食品有限公司,全盛美食有限公司,1
20200527,台全珍豬工業股份有限公司,雙翼食品有限公司,1
20200527,冠霖物流有限公司,上將食品有限公司,1
20200527,冠霖物流有限公司,雙翼食品有限公司,2
20200527,十方物聯有限公司,統鮮美食股份有限公司,1
20200527,玖億珍鮮食品有限公司,宏遠國際餐飲股份有限公司,1
20200527,復進企業股份有限公司,統鮮美食股份有限公司,2
20200527,冠霖物流有限公司,愛欣食品有限公司,1
20200527,雅勝冷凍食品股份有限公司,統鮮美食股份有限公司,1
20200527,三統食品有限公司,宏遠國際餐飲股份有限公司,1
20200527,泓霖食品有限公司,新北食品股份有限公司,2
20200527,上耀商行,統鮮美食股份有限公司,1
20200527,泓霖食品有限公司,味味美食有限公司,1
20200527,源泉興食品有限公司,宏遠國際餐飲股份有限公司,1
20200527,三統食品有限公司,味味美食有限公司,1
20200527,三統食品有限公司,珍品軒食品有限公司,2
20200527,中華民國全國漁會,新北食品股份有限公司,1
20200527,泳祐實業有限公司,統鮮美食股份有限公司,1
20200527,萬偉股份有限公司,上將食品有限公司,1
20200527,鼎昌實業有限公司,雙翼食品有限公司,1
20200527,巨富食品股份有限公司,食家安飲食文化股份有限公司,2
20200527,祥亮行銷事業股份有限公司,雙翼食品有限公司,2
20200527,家騏有限公司,統鮮美食股份有限公司,2
20200527,澤宇冷凍食品有限公司,味味美食有限公司,2
20200527,巨富工業有限公司,新北食品股份有限公司,1
20200527,永新肉品興業有限公司,宏遠國際餐飲股份有限公司,1
20200527,東昇米糧食品有限公司,統鮮美食股份有限公司,3
20200527,祥圃實業股份有限公司,食家安飲食文化股份有限公司,1
20200527,超秦企業股份有限公司,全盛美食有限公司,1
20200528,泳祐實業有限公司,統鮮美食股份有限公司,1
20200528,泓霖食品工業有限公司,上將食品有限公司,1
20200528,道霖有限公司,宏遠國際餐飲股份有限公司,1
20200528,中華民國全國漁會,統鮮美食股份有限公司,1
20200528,冠霖物流有限公司,新北食品股份有限公司,1
20200528,冠霖物流有限公司,上將食品有限公司,1
20200528,家騏有限公司,統鮮美食股份有限公司,1
20200528,上德食品有限公司,統鮮美食股份有限公司,1
20200528,家騏有限公司,雙翼食品有限公司,1
20200528,家騏有限公司,全盛美食有限公司,1
20200528,萬偉股份有限公司,宏遠國際餐飲股份有限公司,1
20200528,三統食品有限公司,全盛美食有限公司,1
20200528,澤宇冷凍食品有限公司,寬大食品有限公司,1
20200528,冠霖物流有限公司,雙翼食品有限公司,2
20200528,欣光食品股份有限公司,宏遠國際餐飲股份有限公司,1
20200528,巨富工業有限公司,寬大食品有限公司,4
20200528,泓霖食品有限公司,味味美食有限公司,1
20200528,家騏有限公司,久翔食品股份有限公司,2
20200528,上耀商行,統鮮美食股份有限公司,1
20200528,鼎昌實業有限公司,雙翼食品有限公司,1
20200528,家品商行,全盛美食有限公司,1
20200528,台全珍豬工業股份有限公司,雙翼食品有限公司,1
20200528,中華民國全國漁會,新北食品股份有限公司,1
20200528,復進企業股份有限公司,統鮮美食股份有限公司,1
20200528,上德食品有限公司,宏遠國際餐飲股份有限公司,2
20200528,三統食品有限公司,上將食品有限公司,2
20200528,台灣卜蜂企業股份有限公司,全盛美食有限公司,2
20200528,泓霖食品有限公司,新北食品股份有限公司,2
20200528,三統食品有限公司,味味美食有限公司,1
20200528,瑞飛興業有限公司,雙翼食品有限公司,1
20200528,新力香食品有限公司,寬大食品有限公司,1
20200528,新和興海洋企業股份有限公司,宏遠國際餐飲股份有限公司,2
20200528,祥亮行銷事業股份有限公司,宏遠國際餐飲股份有限公司,1
20200528,鼎耀國際食品股份有限公司,統鮮美食股份有限公司,1
20200528,桂冠實業股份有限公司,珍品軒食品有限公司,1
20200528,高聖泰國際企業有限公司,新北食品股份有限公司,1
20200528,三統食品有限公司,珍品軒食品有限公司,2
20200528,泓霖食品工業有限公司,全盛美食有限公司,1
20200528,巨富工業有限公司,新北食品股份有限公司,1
20200528,泓霖食品工業有限公司,宏遠國際餐飲股份有限公司,2
20200528,豐得國際實業有限公司,雙翼食品有限公司,1
20200528,洽富實業股份有限公司,食家安飲食文化股份有限公司,2
20200529,三統食品有限公司,久翔食品股份有限公司,1
20200529,三統食品有限公司,愛欣食品有限公司,1
20200529,泓霖食品有限公司,味味美食有限公司,2
20200529,家品商行,全盛美食有限公司,1
20200529,復進企業股份有限公司,統鮮美食股份有限公司,1
20200529,巨富食品股份有限公司,食家安飲食文化股份有限公司,3
20200529,尚品肉鬆實業有限公司,上將食品有限公司,1
20200529,中央畜產有限公司,雙翼食品有限公司,1
20200529,中華民國全國漁會,雙翼食品有限公司,1
20200529,中華民國全國漁會,味味美食有限公司,2
